언급된 종목,조회수,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가,업로드시간,Unnamed: 7,구독자,상장주식수,업로드 시간 원본,Unnamed: 11,주가 변화율,거래량 변화율,라벨1
삼성전자,302,1659274,5199436,60116.666670000006,60483.333329999994,2020-10-26 오전 2,2020-10-26,14600,5969782,2020-10-26 오전 2:40:57,오전 2:40:57,0.006099251344269318,2.133560822383765,0
유니슨,2327,1000400,1286944,5220.0,5173.333333,2020-10-22 오후 1,2020-10-22,14600,121352102,2020-10-22 오후 10:49:43,후 10:49:43,0.008939974521072877,0.28642942822870854,0
제일약품,919,334333,77248,46525.0,41033.33333,2020-10-20 오후 8,2020-10-20,14600,14704872,2020-10-20 오후 8:32:39,오후 8:32:39,0.11803689779688337,0.7689489221823751,1
KPX생명과학,919,6161910,6104089,9966.666667,9733.333333,2020-10-20 오후 8,2020-10-20,14600,15000000,2020-10-20 오후 8:32:39,오후 8:32:39,0.02341137130356474,0.009383616443602714,0
빅히트,1583,1737447,1031200,327166.6667,234333.3333,2020-10-15 오후 1,2020-10-15,14600,35623760,2020-10-15 오후 11:50:34,후 11:50:34,0.28374936339442186,0.40648549279488816,1
넷마블,1583,565240,293889,146833.3333,136916.6667,2020-10-15 오후 1,2020-10-15,14600,85877956,2020-10-15 오후 11:50:34,후 11:50:34,0.0675368894591457,0.48006333592810135,1
디피씨,1583,4067331,1243604,12525.0,10766.66667,2020-10-15 오후 1,2020-10-15,14600,41678175,2020-10-15 오후 11:50:34,후 11:50:34,0.1403858946107784,0.6942456859301591,1
초록뱀,1583,9523587,5992807,2820.833333,2413.333333,2020-10-15 오후 1,2020-10-15,14600,129607624,2020-10-15 오후 11:50:34,후 11:50:34,0.14446085673789788,0.3707405623532394,1
카카오게임즈,1147,190768,272844,49050.0,47600.0,2020-10-14 오후 9,2020-10-14,14600,74116629,2020-10-14 오후 9:07:54,오후 9:07:54,0.029561671763506627,0.43023987251530654,0
압타머사이언스,1861,66256,62152,22416.66667,21925.0,2020-09-23 오후 9,2020-09-23,14600,8466126,2020-09-23 오후 9:11:54,오후 9:11:54,0.02193308564729614,0.0619415600096595,0
압타바이오,1861,22538,26402,29166.66667,27866.66667,2020-09-23 오후 9,2020-09-23,14600,11095233,2020-09-23 오후 9:11:54,오후 9:11:54,0.0445714285663347,0.17144378383175082,1
넷마블,664,161720,152061,188833.3333,184666.6667,2020-09-21 오후 1,2020-09-21,14600,85877956,2020-09-21 오후 10:28:47,후 10:28:47,0.022065312978299244,0.05972668810289389,0
카카오게임즈,895,470980,4514483,60000.0,81100.0,2020-09-11 오전 1,2020-09-11,14600,74116629,2020-09-11 오전 1:29:38,오전 1:29:38,0.3516666666666667,8.58529661556754,1
초록뱀,3751,87492735,25140725,2586.666667,2804.166667,2020-09-09 오후 9,2020-09-09,14600,129607624,2020-09-09 오후 9:23:25,오후 9:23:25,0.08408505153555605,0.712653570607891,1
디피씨,3751,975830,470481,19333.33333,19391.66667,2020-09-09 오후 9,2020-09-09,14600,41678175,2020-09-09 오후 9:23:25,오후 9:23:25,0.0030172417246580106,0.5178658167918593,0
알서포트,1356,8993172,8132282,16391.66667,18166.66667,2020-08-27 오후 6,2020-08-27,14600,53267083,2020-08-27 오후 6:23:18,오후 6:23:18,0.10828673104051109,0.09572706938108155,1
삼성전자,531,3498874,2874149,56250.0,56016.666670000006,2020-08-27 오전 7,2020-08-27,14600,5969782,2020-08-27 오전 7:42:01,오전 7:42:01,0.0041481480888887826,0.17855029932486852,0
SK텔레콤,531,128012,130603,249000.0,248916.6667,2020-08-27 오전 7,2020-08-27,14600,80745711,2020-08-27 오전 7:42:01,오전 7:42:01,0.00033467188755019445,0.02024028997281505,0
카카오,531,364309,662574,385333.3333,403250.0,2020-08-27 오전 7,2020-08-27,14600,88560927,2020-08-27 오전 7:42:01,오전 7:42:01,0.04649653988291493,0.8187143331622332,1
NAVER,531,318421,342950,328666.6667,341000.0,2020-08-27 오전 7,2020-08-27,14600,164263395,2020-08-27 오전 7:42:01,오전 7:42:01,0.03752535486434833,0.07703323587326213,0
제넨바이오,383,21055562,9544059,3932.833333,3687.833333,2020-08-26 오전 7,2020-08-26,14600,107145691,2020-08-26 오전 7:22:43,오전 7:22:43,0.062296054588489726,0.5467202917689872,1
코엔텍,383,312648,728129,9281.666667,9715.0,2020-08-26 오전 7,2020-08-26,14600,50000000,2020-08-26 오전 7:22:43,오전 7:22:43,0.0466870173802591,1.3289098283053147,1
와이엔텍,383,158355,243528,14000.0,14375.0,2020-08-26 오전 7,2020-08-26,14600,18199659,2020-08-26 오전 7:22:43,오전 7:22:43,0.026785714285714284,0.5378611347920811,0
대우조선해양,1670,83053,74566,22808.33333,23400.0,2020-08-25 오후 6,2020-08-25,14600,107290669,2020-08-25 오후 6:29:30,오후 6:29:30,0.025940811256988005,0.10218775962337302,0
한국조선해양,1670,230321,107992,89850.0,91183.33333,2020-08-25 오후 6,2020-08-25,14600,70773116,2020-08-25 오후 6:29:30,오후 6:29:30,0.014839547356705554,0.5311239530915548,0
LG전자,303,950907,392085,88566.66667,90366.66667,2020-08-24 오전 7,2020-08-24,14600,163647814,2020-08-24 오전 7:45:43,오전 7:45:43,0.020323673315004752,0.5876726115172146,0
SK텔레콤,303,108213,170495,230083.3333,240916.6667,2020-08-24 오전 7,2020-08-24,14600,80745711,2020-08-24 오전 7:45:43,오전 7:45:43,0.04708439001044324,0.575550072542116,1
SK하이닉스,378,1204485,1257008,77050.0,73800.0,2020-08-20 오전 7,2020-08-20,14600,728002365,2020-08-20 오전 7:46:16,오전 7:46:16,0.04218040233614536,0.043606188537009594,1
초록뱀,2534,3752834,519303,1464.166667,1480.0,2020-08-19 오후 6,2020-08-19,14600,129607624,2020-08-19 오후 6:32:08,오후 6:32:08,0.010813887077788556,0.8616237755253763,0
넷마블,2534,86620,88995,150333.3333,153416.6667,2020-08-19 오후 6,2020-08-19,14600,85877956,2020-08-19 오후 6:32:08,오후 6:32:08,0.020509978275057666,0.02741861002078042,0
LG화학,340,289846,167105,691666.6667,698000.0,2020-08-19 오전 7,2020-08-19,14600,70592343,2020-08-19 오전 7:33:48,오전 7:33:48,0.009156626457390125,0.42346970460175404,0
삼성SDI,340,216036,130870,436833.3333,435083.3333,2020-08-19 오전 7,2020-08-19,14600,68764530,2020-08-19 오전 7:33:48,오전 7:33:48,0.004006104540557505,0.39422133348145677,0
SK이노베이션,340,432553,286826,166583.3333,163416.6667,2020-08-19 오전 7,2020-08-19,14600,92465564,2020-08-19 오전 7:33:48,오전 7:33:48,0.01900950435597987,0.3368997556368815,0
삼성전자,340,7190448,2836620,59183.333329999994,58900.0,2020-08-19 오전 7,2020-08-19,14600,5969782,2020-08-19 오전 7:33:48,오전 7:33:48,0.004787383779486658,0.6055016321653394,0
코스온,1871,51139,377818,3620.0,3625.833333,2020-08-18 오후 6,2020-08-18,14600,22891813,2020-08-18 오후 6:56:36,오후 6:56:36,0.0016114179558011157,6.388059993351454,0
시큐브,1871,242472,4133224,1188.0,1284.666667,2020-08-18 오후 6,2020-08-18,14600,40000000,2020-08-18 오후 6:56:36,오후 6:56:36,0.08136924831649828,16.046190900392624,1
OQP,1871,650781,16270866,3880.0,3001.666667,2020-08-18 오후 6,2020-08-18,14600,78724637,2020-08-18 오후 6:56:36,오후 6:56:36,0.22637457036082476,24.002060601031683,1
에이치엘비,3268,2417206,1598148,87000.0,98266.66667,2020-08-13 오후 7,2020-08-13,14600,53074922,2020-08-13 오후 7:36:31,오후 7:36:31,0.1295019157471265,0.3388449308830112,1
파미셀,3268,529266,433098,21725.0,21850.0,2020-08-13 오후 7,2020-08-13,14600,59958950,2020-08-13 오후 7:36:31,오후 7:36:31,0.005753739930955121,0.18170069492466925,0
코아스템,3268,37464,48066,24875.0,24291.66667,2020-08-13 오후 7,2020-08-13,14600,15717440,2020-08-13 오후 7:36:31,오후 7:36:31,0.023450586130653317,0.28299167200512493,0
셀리드,3268,49825,39239,34708.33333,34200.0,2020-08-13 오후 7,2020-08-13,14600,9698692,2020-08-13 오후 7:36:31,오후 7:36:31,0.014645858248705521,0.21246362267937782,0
아시아나항공,396,407166,331705,18940.66667,18937.16667,2020-08-13 오전 7,2020-08-13,14600,74411764,2020-08-13 오전 7:29:23,오전 7:29:23,0.00018478758224195073,0.1853322723410108,0
노랑풍선,707,560883,857250,14316.666669999999,16725.0,2020-08-12 오후 4,2020-08-12,14600,4765650,2020-08-12 오후 4:58:56,오후 4:58:56,0.1682188588665382,0.5283936221992822,1
모두투어,707,1023575,482589,12058.33333,12541.66667,2020-08-12 오후 4,2020-08-12,14600,18900000,2020-08-12 오후 4:58:56,오후 4:58:56,0.04008293076436303,0.5285259995603644,1
CJ제일제당,576,14297,80358,420666.6667,438833.3333,2020-08-12 오전 7,2020-08-12,14600,15054186,2020-08-12 오전 7:36:26,오전 7:36:26,0.04318541980640368,4.620619710428762,1
에이스테크,1305,2518428,1854187,28083.33333,30408.33333,2020-08-11 오후 4,2020-08-11,14600,40957928,2020-08-11 오후 4:49:40,오후 4:49:40,0.08278931751724503,0.2637522295654273,1
쏠리드,1305,2856455,5246570,10233.33333,11358.33333,2020-08-11 오후 4,2020-08-11,14600,52185175,2020-08-11 오후 4:49:40,오후 4:49:40,0.10993485345600484,0.8367416955632069,1
와이팜,1305,1023521,2112572,15558.333330000001,18716.66667,2020-08-11 오후 4,2020-08-11,14600,37141356,2020-08-11 오후 4:49:40,오후 4:49:40,0.20299946485334733,1.0640240893933783,1
SK텔레콤,1305,111252,85694,236583.3333,238000.0,2020-08-11 오후 4,2020-08-11,14600,80745711,2020-08-11 오후 4:49:40,오후 4:49:40,0.005988024093834177,0.22973070147053537,0
