채널,동영상 이름,업로드 시간,조회수,언급된 종목,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가
정보의 바다,"수처리관련주 및 정수필터관련주 웰크론한텍,뉴보텍,웹스,엔바이오니아,시노펙스,코웨이,쿠쿠홈시스,위니아딤채",2020-07-20 07:40:34+00:00,2556,쿠쿠홈시스,17172,24594,35283.33333,37341.66667
주식해우소,"코로나바이러스, C형간염과 HIV관련주 (동구바이오제약, 일성신약, 큐로컴, 지엔코)",2020-01-29 22:38:15+00:00,626,큐로컴,640600,749695,2878.333333,2919.166667
로로쌤TV,[주식] 우한폐렴관련주 백신? | C형간염치료제 HIV치료제 동구바이오 일성신약 지엔코 큐로컴,2020-01-29 05:29:50+00:00,1353,큐로컴,640600,749695,2878.333333,2919.166667
콕스톡TV,"[주식][특징주][조류독감 관련주]진원생명과학, 체시스, 바이오니아, 큐브앤컴퍼니, 제일바이오, 파루, 중앙백신, 이글벳, 명문제약",2020-10-26 03:07:20+00:00,668,큐브앤컴퍼니,57434,248915,1608.333333,1660.833333
콕스톡TV,"[주식][특징주][조류독감 관련주]진원생명과학, 체시스, 바이오니아, 큐브앤컴퍼니, 제일바이오, 파루, 중앙백신, 이글벳, 명문제약",2020-10-26 03:07:20+00:00,875,큐브앤컴퍼니,57434,248915,1608.333333,1660.833333
"돈이되는이야기_한국,미국주식,뉴스","빅히트엔터테인먼트 상장일정, 관련주 5분에 정리(Ft.넷마블, 디피씨, 초록뱀, 키이스트, 방탄소년단, 빅히트 IPO)",2020-09-16 08:27:57+00:00,1967,키이스트,71851,57057,15500,15466.66667
심플 관심종목 TV,"최근대형주 IPO 관련주 흐름으로 보는 빅히트 관련 주가흐름 및 종목에 대한 생각 // 디피씨,넷마블,엘비세미콘,초록뱀,키이스트",2020-09-02 11:13:57+00:00,14962,키이스트,91251,364722,14375,14608.33333
주식119,"[주식] SK바이오팜 다음은 방탄소년단이다! 빅히트엔터 관련주 상장 수혜주들 모두 공개! (방탄관련주, 빅히트관련주, 넷마블, 키이스트, 디피씨)",2020-07-06 13:01:50+00:00,18016,키이스트,203528,115162,13600,13766.66667
불사조,"[주식] BTS관련주 뽀개기! 빅히트 상장일정 총정리, 디피씨, 넷마블, 키이스트, 엘비세미콘, 초록뱀, 손오공",2020-07-06 12:05:42+00:00,5397,키이스트,203528,115162,13600,13766.66667
불기둥탐색TV 주식,"나스닥 역사적 신고가 조류 독감 관련주 차트 분석 (이글벳, 파루, 대성미생물, 태경비케이)",2020-12-01 23:22:21+00:00,171,태경비케이,87269,330220,3854.166667,3920
래우워크,"아프리카 돼지열병 대장주 제2탄 ( 파루 , 진바이오텍 , 태경비케이 , 대한뉴팜 , 코미팜 , 수젠텍 ) + 돼지열병 관련주 [래우워크]",2020-10-25 09:39:17+00:00,1131,태경비케이,20090,73246,3572.5,3624.166667
심플 관심종목 TV,"파주도 수돗물에서 유충 등장...수처리 관련주 정리 //  웰크론한텍,뉴보텍,시노펙스,태경비케이,코웨이,한국주철관",2020-07-19 14:39:39+00:00,875,태경비케이,16884,143750,3558.333333,3668.333333
불기둥탐색TV 주식,"나스닥 역사적 신고가 조류 독감 관련주 차트 분석 (이글벳, 파루, 대성미생물, 태경비케이)",2020-12-01 23:22:21+00:00,632,태경비케이,87269,330220,3854.166667,3920
심플 관심종목 TV,"내일 관심테마! SV인베스트먼트,디지털&amp;가상화폐,윤석열,독감,세종시,LG화학분사,조류 //서연탑메탈,태림포장,대한과학,삼아알미늄,케이씨에스,나라엠앤디,삼성물산,우리기술투자,시노펙스",2020-10-25 10:18:05+00:00,1046,태림포장,2356562,1000979,4969.166667,5078.333333
월천선생,"수돗물 유충,그린뉴딜 풍력테마, 유충테마,정치관련주 이재명,이낙연테마(웰크론한텍,동국산업,태웅,프리엠스,정다운등)수돗물유충관련주",2020-07-20 08:47:38+00:00,64,태웅,406086,160072,7740,8238.333333
주식의달인,"[주식] 첨생법+첨바법 두 가지의 이슈를 받을 제약바이오주, 다시 한번 날 수 있을까?! 지금 관심을 가질 BEST3 종목! (테고사이언스, 올릭스, 멕아이씨에스, 첨생법관련주)",2020-08-27 12:11:49+00:00,5295,테고사이언스,39191,22420,31816.66667,30425
신박사,"테고사이언스, 첨생법 수혜주, 세계최초 힘줄재생 치료제 미국임상",2020-08-18 22:15:00+00:00,9711,테고사이언스,12970,63968,28375,28558.33333
콕스톡TV,"[주식][줄기세포관련주, 안트로젠, 테고사이언스, 네이처셀, 강스템바이오텍, 조아제약, 부광약품",2020-06-25 06:03:17+00:00,962,테고사이언스,776396,76369,31683.33333,29925
나이스스탁,"[테고사이언스 주가] 줄기세포 관련주, 차바이오텍, 안트로젠, 테고사이언스, 첨단 재생의료법 최대 수혜주, 제2의 일양약품 긴급공갱!",2020-06-08 10:13:14+00:00,1426,테고사이언스,28336,1452223,21316.66667,29483.33333
나이스스탁,"[테고사이언스 주가] 줄기세포 관련주, 차바이오텍, 안트로젠, 테고사이언스, 첨단 재생의료법 최대 수혜주, 제2의 일양약품 긴급공갱!",2020-06-08 10:13:14+00:00,1426,테고사이언스,28336,1452223,21316.66667,29483.33333
세렌스톡[Seren's Talk],고려제약/명문제약/조아제약/어린이괴질 관련주/서울바이오시스/HRS/현대에이치씨엔/두산퓨얼셀/한진칼/남영비비안/유니온머티리얼/노바텍/디피씨/남선알미늄/솔브레인/테스/안트로젠/메지온,2020-05-26 15:21:28+00:00,1660,테스,112394,78178,23466.66667,23141.66667
레드시그널,케이피엠테크 [텔콘RF제약][코로나관련주][코로나19치료제][휴머니젠][알루미늄파우치필름][BTL첨단소재][2차전지 관련주][알리코제약][비보존] 외국인 매수이유와 대응전략은?,2020-12-15 10:54:22+00:00,1327,텔콘RF제약,2823379,472086,6443.333333,6228.333333
플라즈마 주식캠퍼스,"미친 상승 매수타점 예상적중! 앞으로는? 케이피엠테크,텔콘RF제약,한일진공,비보존관련주",2020-09-23 11:17:42+00:00,607,텔콘RF제약,25292767,37462693,8951.666667,9528.333333
갤럭시투자그룹,"[텔콘RF제약 주가] 비보존 관련주 모조리 급등!! 왜? 아직 한종목 남았따. 관련핵심종목 단독공개! ( 갤럭시투자그룹 , 김근희 전문가 , 주식투자 , 주식시세, 주식강의 )",2020-08-27 09:17:13+00:00,3464,텔콘RF제약,25658443,3012327,6646.666667,5885
상한가사냥꾼,[상한가사냥꾼] 추천주 삼진엘앤디 46%급등! 비보존관련주 텔콘RF제약 에스텍파마 환인제약. 진매트릭스주가 씨젠실적발표 삼성생명주가 한국전력전망 셀트리온주가 신풍제약주가 알루코,2020-08-13 09:15:42+00:00,2526,텔콘RF제약,292201,1432224,5603.333333,5226.666667
FAIRSHIP,"비보존 비마약성 진통제 오피란제린 만들게된 이유! 진통제시장 투자이야기와 관련주 테마주 수혜주 정리 텔콘RF제약, 에스텍파마, 루미마이크로, 케이피엠테크, 알리코제약",2020-07-01 14:15:11+00:00,1754,텔콘RF제약,285105,217389,5250,5175
빨간맛 주식,[주식투자] 비보존관련주 루미마이크로 에스맥 에이프로젠 오성첨단소재 텔콘RF제약,2020-05-20 07:00:19+00:00,2697,텔콘RF제약,199167,172048,4878.333333,4923.333333
빨간맛 주식,[주식투자] 비보존관련주 텔콘RF제약 루미마이크로 에스텍파마 우회상장 임박! 폭등각 포착!,2020-04-27 08:29:25+00:00,2831,텔콘RF제약,330993,274775,5191.666667,5183.333333
진검승부-,"[주식투자-20191226] 코스닥 폭등! 개별주 상승의 시작인가?(비보존 관련주 분석, #비보존 #에스텍파마 #텔콘RF제약)",2019-12-26 13:03:43+00:00,1208,텔콘RF제약,8412651,2163844,4528.333333,4944.166667
주린이,[주식 ]비보존 임상실패 텔콘RF제약 에스텍파마 루미마이크로 한일진공 에스맥 에이프로젠KIC 주가매매대응,2019-12-26 07:55:43+00:00,2199,텔콘RF제약,8412651,2163844,4528.333333,4944.166667
해외선물 스파TV,"비보존관련주(텔콘RF제약,에스텍파마)단타매매 리뷰",2019-12-26 07:23:15+00:00,42,텔콘RF제약,8412651,2163844,4528.333333,4944.166667
적중리딩TV,"[비보존 관련주] 텔콘RF제약, 에스텍파마, 케이피엠테크, 루미마이크로, 한일진공 - 폭락한 이유와 앞으로의 전망과 대응전략 공개!!",2019-12-25 15:56:46+00:00,890,텔콘RF제약,3747047,8412651,5501.666667,4528.333333
주식으로 슈퍼직장인,"[임정우] 조류독감 관련주 이글벳 매수는 어디서? (이글벳,파루,제일바이오,중앙백신,우진비앤지,사조씨푸드,CJ씨푸드,신라에스지,마니커에프앤지,체리부로,조류독감)",2020-12-14 06:29:49+00:00,1663,파루,428464,238604,3065,2985
불기둥탐색TV 주식,"대형주 장세 조류 독감 관련주 차트 분석 (파루, 이글벳, 중앙백신, 제일바이오)",2020-12-07 07:23:31+00:00,254,파루,1931444,642649,3039.166667,3060.833333
불기둥탐색TV 주식,"나스닥 역사적 신고가 조류 독감 관련주 차트 분석 (이글벳, 파루, 대성미생물, 태경비케이)",2020-12-01 23:22:21+00:00,171,파루,569425,1751451,2966.666667,3102.5
주식으로 슈퍼직장인,"[임정우] 조류독감 돼지열병 질병관련주.. 그리고 닭고기?수산? (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신,제일바이오)",2020-12-01 08:08:24+00:00,1001,파루,569425,1751451,2966.666667,3102.5
올라주식,조류독감 AI 관련주. 이글벳 제일바이오 파루 중앙백신 진원생명과학 대한뉴팜 | 쉽고재밌게돈벌기 | 주식공부 | 올라주식,2020-11-29 11:00:13+00:00,535,파루,85339,7126934,2832.5,3130.833333
콕스톡TV,"[주식][특징주][조류독감 관련주]진원생명과학, 체시스, 바이오니아, 큐브앤컴퍼니, 제일바이오, 파루, 중앙백신, 이글벳, 명문제약",2020-10-26 03:07:20+00:00,668,파루,1031516,290065,2866.666667,2776.666667
최종원의 주식 밀착 취재,"[임정우] 조류독감.구제역 계절테마 및 시장 단기 하락 헷지로 보실만한 종목들 (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신)",2020-09-16 05:28:11+00:00,826,파루,429477,398437,2957.5,2979.166667
북꼼,"동물백신(살인진드기) 관련주 상승준비완료! 또 무슨 일이 벌어지려고... 동물백신(살인진드기) 관련주(체시스, 대성미생물, 이글벳, 제일바이오, 진바이오텍, 파루, 우정바이오)",2020-08-04 10:01:13+00:00,408,파루,230858,263575,2595,2612.5
주식으로 슈퍼직장인,"[임정우] 조류독감 돼지열병 질병관련주.. 그리고 닭고기?수산? (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신,제일바이오)",2020-12-01 08:08:24+00:00,1351,파루,569425,1751451,2966.666667,3102.5
래우워크,"아프리카 돼지열병 대장주 제2탄 ( 파루 , 진바이오텍 , 태경비케이 , 대한뉴팜 , 코미팜 , 수젠텍 ) + 돼지열병 관련주 [래우워크]",2020-10-25 09:39:17+00:00,1131,파루,109363,1031516,2715,2866.666667
JM Investment,[JM 주식방송]  돼지열병 관련주  대성미생물/광동제약/한국파마  명문제약/진원생명과학 이글벳/파루 바이오주  박호두 방산주 신풍제약/빅텍/나스닥/코스닥/코스피/코로나 관련주,2020-10-14 16:47:52+00:00,1872,파루,243886,204397,2931.666667,2935
JM Investment,[JM 주식방송]  돼지열병 관련주  대성미생물/광동제약/한국파마  명문제약/진원생명과학 이글벳/파루 바이오주  박호두 방산주 신풍제약/빅텍/나스닥/코스닥/코스피/코로나 관련주,2020-10-13 16:07:47+00:00,529,파루,803805,243886,2967.5,2931.666667
JM Investment,[JM 주식방송]  돼지열병 관련주  대성미생물/광동제약/한국파마  명문제약/진원생명과학 이글벳/파루 바이오주  박호두 방산주 신풍제약/빅텍/나스닥/코스닥/코스피/코로나 관련주,2020-10-12 16:10:40+00:00,632,파루,6641309,803805,3255.833333,2967.5
슬기로운 매매생활,"[임정우] 흑사병 관련주 대장주 및 후발주 추천주는? 지금 사도 될까? (페스트,우정바이오,국제약품,전진바이오팜,고려제약,중앙백신,이글벳,파루)",2020-07-07 02:28:10+00:00,699,파루,444270,173794,2530,2480.833333
리버모어,흑사병(페스트) 정리 및 관련주 체크_191114 #오공 #파루 #이글벳 #고려제약 #진원생명과학 #바이오제네틱스 #우정바이오 #인트론바이오,2019-11-14 15:22:48+00:00,302,파루,18044,64378,2418.333333,2426.666667
김희천대표,"중국발 흑사병!, 관련주가 도대체 머야?  왜 난리지? #우정바이오,#이글벳,#종근당바이오,#보령제약,#삼성제약,#파루,#국제약품, 등 매매전략",2019-11-14 05:37:38+00:00,61,파루,18044,64378,2418.333333,2426.666667
정보의 바다,"이슈를 알면 돈이보인다. 코로나바이러스관련주 백신주 마스크관련주, 케이엠,파루",2020-01-29 14:59:36+00:00,649,파루,14911256,3795362,4410,4730
북꼼,"동물백신(살인진드기) 관련주 상승준비완료! 또 무슨 일이 벌어지려고... 동물백신(살인진드기) 관련주(체시스, 대성미생물, 이글벳, 제일바이오, 진바이오텍, 파루, 우정바이오)",2020-08-04 10:01:13+00:00,408,파루,230858,263575,2595,2612.5
주식으로 슈퍼직장인,"[임정우] 조류독감 관련주 이글벳 매수는 어디서? (이글벳,파루,제일바이오,중앙백신,우진비앤지,사조씨푸드,CJ씨푸드,신라에스지,마니커에프앤지,체리부로,조류독감)",2020-12-14 06:29:49+00:00,6627,파루,428464,238604,3065,2985
불기둥탐색TV 주식,"대형주 장세 조류 독감 관련주 차트 분석 (파루, 이글벳, 중앙백신, 제일바이오)",2020-12-07 07:23:31+00:00,51,파루,1931444,642649,3039.166667,3060.833333
불기둥탐색TV 주식,"나스닥 역사적 신고가 조류 독감 관련주 차트 분석 (이글벳, 파루, 대성미생물, 태경비케이)",2020-12-01 23:22:21+00:00,632,파루,569425,1751451,2966.666667,3102.5
주식으로 슈퍼직장인,"[임정우] 조류독감 돼지열병 질병관련주.. 그리고 닭고기?수산? (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신,제일바이오)",2020-12-01 08:08:24+00:00,0,파루,569425,1751451,2966.666667,3102.5
올라주식,조류독감 AI 관련주. 이글벳 제일바이오 파루 중앙백신 진원생명과학 대한뉴팜 | 쉽고재밌게돈벌기 | 주식공부 | 올라주식,2020-11-29 11:00:13+00:00,304,파루,85339,7126934,2832.5,3130.833333
더오름주식TV,조류독감 대장주 파루 주가방향은?,2020-10-28 22:06:19+00:00,289,파루,513802,919951,2843.333333,2925
콕스톡TV,"[주식][특징주][조류독감 관련주]진원생명과학, 체시스, 바이오니아, 큐브앤컴퍼니, 제일바이오, 파루, 중앙백신, 이글벳, 명문제약",2020-10-26 03:07:20+00:00,875,파루,1031516,290065,2866.666667,2776.666667
슬기로운 매매생활,"[임정우] 조류독감.구제역 계절테마 및 시장 단기 하락 헷지로 보실만한 종목들 (체시스,이글벳,파루,체리부로,마니커에프앤지,신라에스지,사조씨푸드,대성미생물,중앙백신)",2020-09-16 05:28:11+00:00,2822,파루,429477,398437,2957.5,2979.166667
북꼼,"동물백신(살인진드기) 관련주 상승준비완료! 또 무슨 일이 벌어지려고... 동물백신(살인진드기) 관련주(체시스, 대성미생물, 이글벳, 제일바이오, 진바이오텍, 파루, 우정바이오)",2020-08-04 10:01:13+00:00,275,파루,230858,263575,2595,2612.5
